Test Date: 2025-03-31 17:14:55
Test duration: approximately 24 seconds
Average CPU usage: 4.67%
Peak CPU usage: 8.00%

CPU Usage:
5.17, 1.40
6.17, 2.30
7.17, 2.60
8.18, 2.70
9.19, 4.40
10.19, 3.40
11.20, 3.30
12.21, 2.70
13.22, 7.70
14.23, 6.90
15.23, 6.90
16.24, 5.60
17.25, 6.60
18.25, 8.00
19.26, 7.10
20.27, 6.70
21.28, 5.90
22.30, 6.00
23.31, 4.20
24.32, 3.10
25.33, 2.60
26.34, 2.50
27.35, 3.70
28.36, 5.90
