Test Date: 2025-03-31 17:13:15
Test duration: approximately 25 seconds
Average CPU usage: 3.72%
Peak CPU usage: 7.70%

CPU Usage:
3.88, 1.60
4.89, 1.70
5.89, 2.70
6.90, 1.70
7.90, 2.10
8.91, 3.50
9.92, 1.40
10.92, 3.10
11.93, 3.10
12.95, 4.60
13.96, 2.60
14.96, 3.60
15.97, 3.50
16.99, 3.80
18.00, 3.30
19.01, 2.90
20.02, 5.30
21.03, 2.80
22.04, 5.20
23.05, 3.40
24.06, 5.00
25.08, 7.70
26.09, 7.10
27.10, 5.50
28.10, 5.70
